File Name,Original Size (bytes),Compressed Size (bytes)
independent_774.txt,4520,2097
independent_775.txt,2971,1444
independent_776.txt,2535,1260
independent_777.txt,2080,1056
independent_778.txt,2366,1245
independent_779.txt,2206,1244
independent_78.txt,1909,1034
independent_780.txt,2997,1528
independent_781.txt,2217,1189
independent_782.txt,10440,5003
independent_783.txt,4619,2136
independent_784.txt,2164,1112
independent_785.txt,2944,1459
independent_786.txt,2397,1237
independent_787.txt,2857,1344
independent_788.txt,2878,1441
independent_789.txt,2363,1200
independent_79.txt,19060,7641
independent_790.txt,2713,1404
independent_791.txt,1929,1004
independent_792.txt,2622,1279
independent_793.txt,2947,1429
independent_794.txt,2916,1467
independent_795.txt,11450,4749
independent_796.txt,2947,1498
independent_797.txt,2899,1428
independent_798.txt,862,557
independent_799.txt,907,572
independent_80.txt,3498,1819
independent_801.txt,1958,1035
independent_802.txt,3566,1722
independent_803.txt,1858,961
independent_804.txt,3069,1529
independent_805.txt,2290,1162
independent_806.txt,2660,1321
independent_807.txt,2268,1179
independent_808.txt,616,397
independent_809.txt,3225,1525
independent_81.txt,25403,9805
independent_810.txt,5782,2658
independent_811.txt,4594,2128
independent_812.txt,2412,1280
independent_813.txt,2547,1311
independent_814.txt,3273,1554
independent_815.txt,2751,1398
independent_816.txt,3267,1544
independent_817.txt,3427,1640
independent_818.txt,16520,7610
independent_819.txt,3011,1507
independent_82.txt,2410,1264
independent_820.txt,2467,1233
independent_821.txt,2863,1452
independent_822.txt,672,422
independent_823.txt,2724,1420
independent_824.txt,3458,1666
independent_825.txt,2478,1229
independent_826.txt,2567,1293
independent_827.txt,2525,1190
independent_828.txt,4606,2086
independent_829.txt,3010,1407
independent_83.txt,26316,10552
independent_830.txt,3195,1556
independent_831.txt,3643,1707
independent_832.txt,3244,1637
independent_833.txt,2870,1415
independent_834.txt,2504,1246
independent_835.txt,4035,1873
independent_837.txt,8998,3960
independent_838.txt,7751,3341
independent_839.txt,2938,1427
independent_84.txt,2345,1194
independent_840.txt,3176,1490
independent_841.txt,2275,1154
independent_842.txt,1499,787
independent_843.txt,636,423
independent_844.txt,10352,4598
independent_845.txt,5785,2918
independent_846.txt,5790,2826
independent_847.txt,8290,3821
independent_848.txt,5621,2502
independent_849.txt,2076,1095
independent_85.txt,16364,6584
independent_850.txt,37438,13607
independent_851.txt,8683,3482
independent_852.txt,24617,8899
independent_853.txt,5595,2554
independent_854.txt,575,393
independent_855.txt,562,385
independent_856.txt,561,401
independent_857.txt,543,382
independent_858.txt,4955,2350
independent_859.txt,3866,2112
independent_86.txt,7015,3163
independent_860.txt,11456,5475
independent_861.txt,3876,1891
independent_862.txt,2679,1265
independent_863.txt,4725,2131
independent_864.txt,7181,3197
independent_865.txt,4062,1941
independent_866.txt,6556,2813
independent_867.txt,4107,1953
independent_868.txt,676,439
independent_869.txt,631,423
independent_87.txt,26080,9893
independent_870.txt,1620,870
independent_871.txt,5048,2180
independent_872.txt,9878,4390
independent_873.txt,5777,2717
independent_874.txt,6313,2949
independent_875.txt,4886,2318
independent_876.txt,3166,1690
independent_88.txt,16130,6175
independent_89.txt,13445,5632
independent_90.txt,1580,775
independent_91.txt,9624,4133
independent_92.txt,11740,4934
independent_93.txt,4218,2024
independent_94.txt,53476,18543
independent_95.txt,12520,5232
independent_96.txt,7982,3437
independent_97.txt,7567,3444
independent_98.txt,27003,9956
independent_99.txt,6248,2960
mirror_10.txt,5016,2085
mirror_100.txt,2626,1263
mirror_101.txt,2941,1486
mirror_102.txt,2537,1213
mirror_103.txt,7348,3340
mirror_104.txt,1167,629
mirror_105.txt,1421,767
mirror_106.txt,2517,1265
mirror_107.txt,3215,1569
mirror_108.txt,4932,2386
mirror_109.txt,2556,1275
mirror_11.txt,2694,1422
mirror_110.txt,2293,1195
mirror_111.txt,2764,1419
mirror_112.txt,4225,2034
mirror_114.txt,3276,1672
mirror_115.txt,6491,3044
mirror_116.txt,4017,1961
mirror_117.txt,2330,1192
mirror_118.txt,2774,1421
mirror_119.txt,4888,2186
mirror_12.txt,3046,1505
mirror_120.txt,2826,1382
mirror_121.txt,3417,1690
mirror_122.txt,3389,1667
mirror_123.txt,3122,1576
mirror_124.txt,2737,1243
mirror_125.txt,2906,1443
mirror_126.txt,3166,1564
mirror_127.txt,3876,1901
mirror_129.txt,3978,2077
mirror_13.txt,2660,1380
mirror_130.txt,2757,1426
mirror_131.txt,1887,966
mirror_132.txt,2886,1489
mirror_133.txt,1591,853
mirror_134.txt,3367,1624
mirror_135.txt,4061,1860
mirror_136.txt,3352,1470
mirror_137.txt,2239,1036
mirror_138.txt,732,406
mirror_139.txt,3758,1795
mirror_14.txt,2906,1347
mirror_140.txt,3187,1635
mirror_141.txt,5097,2328
mirror_142.txt,3006,1526
mirror_143.txt,3462,1703
mirror_144.txt,2948,1517
mirror_145.txt,3632,1833
mirror_146.txt,4818,2264
mirror_147.txt,3154,1609
mirror_148.txt,3267,1412
mirror_149.txt,2776,1390
mirror_15.txt,4344,2064
mirror_151.txt,5085,2248
mirror_152.txt,2510,1130
mirror_153.txt,2706,1304
mirror_154.txt,2332,1054
mirror_155.txt,2221,986
mirror_156.txt,3261,1325
mirror_157.txt,2137,1082
mirror_158.txt,2432,1205
mirror_159.txt,3027,1549
mirror_16.txt,2865,1481
mirror_160.txt,3449,1735
mirror_161.txt,3345,1696
mirror_162.txt,4996,2295
mirror_163.txt,4094,1848
mirror_164.txt,6809,2927
mirror_165.txt,2724,1347
mirror_166.txt,5006,2342
mirror_167.txt,3556,1751
mirror_169.txt,1461,850
mirror_17.txt,2507,1272
mirror_170.txt,2693,1383
mirror_171.txt,3128,1589
mirror_172.txt,2799,1481
mirror_173.txt,2894,1413
mirror_174.txt,3589,1764
mirror_175.txt,2412,1232
mirror_176.txt,3452,1651
mirror_177.txt,3050,1554
mirror_178.txt,3406,1581
mirror_179.txt,3253,1552
mirror_18.txt,2796,1415
mirror_180.txt,3533,1824
mirror_181.txt,3026,1502
mirror_182.txt,3779,1937
mirror_183.txt,2774,1429
mirror_184.txt,2622,1317
mirror_185.txt,3166,1630
mirror_186.txt,3126,1588
mirror_187.txt,6185,2922
mirror_188.txt,3199,1675
mirror_189.txt,3124,1605
mirror_19.txt,4029,1955
mirror_190.txt,4658,2264
mirror_191.txt,2737,1432
mirror_192.txt,3405,1673
mirror_193.txt,3384,1671
mirror_194.txt,3622,1729
mirror_195.txt,3824,1784
mirror_196.txt,7328,3343
mirror_197.txt,3321,1577
mirror_198.txt,3316,1655
mirror_199.txt,3156,1584
mirror_20.txt,3070,1521
mirror_200.txt,3642,1704
mirror_201.txt,3117,1568
mirror_202.txt,16428,6807
mirror_203.txt,2804,1417
mirror_204.txt,3014,1472
mirror_205.txt,2753,1308
mirror_206.txt,3094,1481
mirror_207.txt,2990,1518
mirror_208.txt,7827,3717
mirror_209.txt,3054,1628
mirror_21.txt,3515,1641
mirror_210.txt,2908,1362
mirror_211.txt,3001,1548
mirror_212.txt,2675,1334
mirror_213.txt,2957,1416
mirror_214.txt,5158,2522
mirror_215.txt,5594,2713
mirror_216.txt,3013,1532
mirror_217.txt,2676,1361
mirror_218.txt,5294,2593
mirror_219.txt,3957,1918
mirror_22.txt,3717,1538
mirror_220.txt,5812,2754
mirror_221.txt,5062,2483
mirror_222.txt,2644,1386
mirror_223.txt,4023,1907
mirror_224.txt,2777,1347
mirror_225.txt,2951,1468
mirror_226.txt,3347,1579
mirror_227.txt,4913,2339
mirror_228.txt,4667,2158
mirror_229.txt,2845,1391
mirror_230.txt,3619,1801
mirror_231.txt,2714,1389
mirror_232.txt,3561,1870
mirror_233.txt,3417,1741
mirror_235.txt,3902,1926
mirror_236.txt,3662,1908
mirror_237.txt,2986,1595
mirror_238.txt,4057,1935
mirror_239.txt,4040,2016
mirror_24.txt,2868,1475
mirror_241.txt,3634,1876
mirror_242.txt,4737,2394
mirror_243.txt,3257,1667
mirror_244.txt,3648,1794
mirror_245.txt,2796,1361
mirror_246.txt,3321,1671
mirror_247.txt,3170,1583
mirror_249.txt,3043,1506
mirror_25.txt,2760,1348
mirror_250.txt,3823,1864
mirror_251.txt,20971,8517
mirror_252.txt,3565,1724
mirror_253.txt,2536,1230
mirror_254.txt,3892,1819
mirror_255.txt,2780,1383
mirror_256.txt,2828,1404
mirror_257.txt,3569,1720
mirror_258.txt,2567,1254
mirror_259.txt,2858,1370
mirror_26.txt,2312,1144
mirror_260.txt,3163,1553
mirror_261.txt,3366,1596
mirror_262.txt,2653,1348
mirror_263.txt,2802,1401
mirror_264.txt,4811,2312
mirror_265.txt,3530,1816
mirror_266.txt,3426,1716
mirror_267.txt,3635,1743
mirror_268.txt,3132,1523
mirror_27.txt,4814,2351
mirror_271.txt,5238,2425
mirror_272.txt,3322,1549
mirror_273.txt,3248,1610
mirror_274.txt,5047,2438
mirror_275.txt,3175,1496
mirror_276.txt,3156,1551
mirror_277.txt,2619,1280
mirror_279.txt,2766,1334
mirror_28.txt,2783,1357
mirror_281.txt,3392,1571
mirror_282.txt,4079,1854
mirror_283.txt,3484,1669
mirror_284.txt,3053,1466
mirror_285.txt,2831,1453
mirror_286.txt,3138,1534
mirror_287.txt,3648,1614
mirror_288.txt,2767,1471
mirror_289.txt,2648,1289
mirror_29.txt,3195,1561
mirror_290.txt,3474,1727
mirror_291.txt,3089,1559
mirror_292.txt,3154,1488
mirror_293.txt,3055,1589
mirror_294.txt,2954,1466
mirror_295.txt,2832,1364
mirror_296.txt,3300,1608
mirror_31.txt,2624,1283
mirror_32.txt,3772,1784
mirror_33.txt,2887,1416
mirror_34.txt,2944,1454
mirror_35.txt,3534,1653
mirror_36.txt,2832,1410
mirror_37.txt,4096,1884
mirror_38.txt,3591,1801
mirror_39.txt,2636,1306
mirror_40.txt,2734,1439
mirror_41.txt,2771,1348
mirror_42.txt,3894,1943
mirror_43.txt,4468,2109
mirror_44.txt,2856,1369
mirror_45.txt,2655,1300
mirror_46.txt,2611,1163
mirror_47.txt,2992,1547
mirror_48.txt,2632,1363
mirror_49.txt,3669,1777
mirror_50.txt,2695,1349
mirror_51.txt,1970,993
mirror_52.txt,2888,1446
mirror_53.txt,4066,1832
mirror_54.txt,5798,2648
mirror_55.txt,3014,1489
mirror_57.txt,2979,1533
mirror_58.txt,2392,1231
mirror_59.txt,3348,1746
mirror_60.txt,4926,2381
mirror_61.txt,2726,1277
mirror_62.txt,3203,1662
mirror_63.txt,3649,1737
mirror_64.txt,4512,2044
mirror_65.txt,2869,1365
mirror_66.txt,4306,1902
mirror_67.txt,3597,1837
mirror_68.txt,6861,3306
mirror_69.txt,2663,1375
mirror_70.txt,5283,2672
mirror_72.txt,1549,753
mirror_75.txt,2331,1177
mirror_76.txt,2271,1115
mirror_77.txt,5941,2767
mirror_78.txt,2344,1278
mirror_79.txt,2202,1145
mirror_8.txt,10615,4558
mirror_80.txt,4707,2189
mirror_81.txt,3436,1764
mirror_82.txt,3694,1865
mirror_83.txt,3696,1606
mirror_84.txt,2379,1133
mirror_85.txt,2340,1218
mirror_86.txt,1729,883
mirror_87.txt,3782,1878
mirror_88.txt,1563,773
mirror_89.txt,3713,1726
mirror_9.txt,2405,1115
mirror_91.txt,2573,1345
mirror_92.txt,6772,2753
mirror_93.txt,2202,1051
mirror_94.txt,3561,1846
mirror_95.txt,3429,1680
mirror_96.txt,2589,1199
mirror_98.txt,4252,1988
mirror_99.txt,3139,1486
thedailystar_10.txt,4149,1980
thedailystar_100.txt,2537,1351
thedailystar_101.txt,2552,1299
thedailystar_102.txt,3408,1748
thedailystar_103.txt,3204,1617
thedailystar_104.txt,1498,864
thedailystar_105.txt,4197,2047
thedailystar_106.txt,1968,1023
thedailystar_107.txt,2492,1238
thedailystar_108.txt,2238,1197
thedailystar_109.txt,2238,1197
thedailystar_11.txt,4149,1980
thedailystar_110.txt,3379,1757
thedailystar_111.txt,3379,1757
thedailystar_112.txt,2691,1345
thedailystar_113.txt,2691,1345
thedailystar_114.txt,2896,1532
thedailystar_115.txt,2896,1532
thedailystar_116.txt,2837,1533
thedailystar_117.txt,2837,1533
thedailystar_118.txt,3403,1740
thedailystar_119.txt,3403,1740
thedailystar_12.txt,3097,1686
thedailystar_120.txt,3091,1532
thedailystar_121.txt,3091,1532
thedailystar_122.txt,3481,1657
thedailystar_123.txt,3361,1688
thedailystar_124.txt,3361,1688
thedailystar_125.txt,2454,1220
thedailystar_126.txt,2454,1220
thedailystar_127.txt,3824,1962
thedailystar_128.txt,3824,1962
thedailystar_129.txt,4027,2064
thedailystar_13.txt,3097,1686
thedailystar_130.txt,4027,2064
thedailystar_131.txt,3160,1577
thedailystar_132.txt,3160,1577
thedailystar_133.txt,4038,2088
thedailystar_134.txt,4038,2088
thedailystar_135.txt,2780,1347
thedailystar_136.txt,2780,1347
thedailystar_137.txt,4404,1990
thedailystar_138.txt,4404,1990
thedailystar_139.txt,1293,728
thedailystar_14.txt,3455,1632
thedailystar_140.txt,4005,1925
thedailystar_141.txt,3431,1718
thedailystar_142.txt,2404,1205
thedailystar_143.txt,1839,960
thedailystar_144.txt,2170,1118
thedailystar_145.txt,3073,1550
thedailystar_146.txt,3597,1856
thedailystar_147.txt,2494,1323
thedailystar_148.txt,1794,1004
thedailystar_149.txt,1129,662
thedailystar_15.txt,3455,1632
thedailystar_150.txt,3808,2001
thedailystar_151.txt,3808,2001
thedailystar_152.txt,2530,1215
thedailystar_153.txt,2530,1215
thedailystar_154.txt,2548,1313
thedailystar_155.txt,980,588
thedailystar_156.txt,3074,1573
thedailystar_157.txt,2726,1402
thedailystar_158.txt,3124,1614
thedailystar_159.txt,3501,1748
thedailystar_16.txt,4156,1929
thedailystar_160.txt,2495,1226
thedailystar_161.txt,2580,1231
thedailystar_162.txt,3661,1890
thedailystar_163.txt,3661,1890
thedailystar_164.txt,3155,1585
thedailystar_165.txt,3155,1585
thedailystar_166.txt,2679,1184
thedailystar_167.txt,2679,1184
thedailystar_168.txt,3703,1916
thedailystar_169.txt,3703,1916
thedailystar_17.txt,3024,1595
thedailystar_170.txt,4187,2066
thedailystar_171.txt,4187,2066
thedailystar_172.txt,3773,1806
thedailystar_173.txt,3773,1806
thedailystar_174.txt,2246,1136
thedailystar_175.txt,2285,1157
thedailystar_176.txt,2285,1157
thedailystar_177.txt,4027,1978
thedailystar_178.txt,4027,1978
thedailystar_179.txt,3104,1631
thedailystar_18.txt,3024,1595
thedailystar_180.txt,3104,1631
thedailystar_181.txt,2826,1391
thedailystar_182.txt,2826,1391
thedailystar_183.txt,4545,2165
thedailystar_184.txt,4545,2165
thedailystar_185.txt,2757,1403
thedailystar_186.txt,2757,1403
thedailystar_187.txt,4087,1958
thedailystar_188.txt,4087,1958
thedailystar_189.txt,3754,1931
thedailystar_19.txt,2397,1227
thedailystar_190.txt,3754,1931
thedailystar_191.txt,3195,1663
thedailystar_192.txt,3195,1663
thedailystar_193.txt,2810,1351
thedailystar_194.txt,3756,1955
thedailystar_195.txt,2600,1381
thedailystar_196.txt,2769,1410
thedailystar_197.txt,2351,1183
thedailystar_198.txt,2421,1311
thedailystar_199.txt,2312,1259
thedailystar_20.txt,2397,1227
thedailystar_200.txt,2712,1378
thedailystar_201.txt,2915,1542
thedailystar_202.txt,3242,1636
thedailystar_203.txt,2161,1222
thedailystar_204.txt,2310,1107
thedailystar_205.txt,2310,1107
thedailystar_206.txt,4919,2437
thedailystar_207.txt,4919,2437
thedailystar_208.txt,2689,1392
thedailystar_209.txt,2674,1398
thedailystar_21.txt,3911,2011
thedailystar_210.txt,1095,629
thedailystar_211.txt,3155,1653
thedailystar_212.txt,3008,1575
thedailystar_213.txt,2229,1181
thedailystar_214.txt,3063,1588
thedailystar_215.txt,2376,1232
thedailystar_216.txt,3704,1704
thedailystar_217.txt,3704,1704
thedailystar_218.txt,2743,1353
thedailystar_219.txt,2743,1353
thedailystar_22.txt,3911,2011
thedailystar_220.txt,2893,1403
thedailystar_221.txt,2048,1141
thedailystar_222.txt,2048,1141
thedailystar_223.txt,2621,1354
thedailystar_224.txt,2621,1354
thedailystar_225.txt,2438,1095
thedailystar_226.txt,2772,1433
thedailystar_227.txt,4435,2205
thedailystar_228.txt,4435,2205
thedailystar_229.txt,3923,1902
thedailystar_23.txt,5232,2401
thedailystar_230.txt,3923,1902
thedailystar_231.txt,3242,1612
thedailystar_232.txt,3242,1612
thedailystar_233.txt,3934,1836
thedailystar_234.txt,3934,1836
thedailystar_235.txt,3985,2007
thedailystar_236.txt,3985,2007
thedailystar_237.txt,2387,1235
thedailystar_238.txt,2387,1235
thedailystar_239.txt,5242,2462
thedailystar_24.txt,5232,2401
thedailystar_240.txt,2161,1222
thedailystar_241.txt,2575,1326
thedailystar_242.txt,3772,1955
thedailystar_243.txt,2748,1336
thedailystar_244.txt,2675,1394
thedailystar_245.txt,4025,2017
thedailystar_246.txt,2955,1489
thedailystar_247.txt,2955,1489
thedailystar_248.txt,2378,1228
thedailystar_249.txt,2378,1228
thedailystar_25.txt,3557,1771
thedailystar_250.txt,3447,1716
thedailystar_251.txt,3447,1716
thedailystar_252.txt,2255,1061
thedailystar_253.txt,2255,1061
thedailystar_254.txt,2381,1253
thedailystar_255.txt,2381,1253
thedailystar_256.txt,3749,1972
thedailystar_257.txt,3749,1972
thedailystar_258.txt,3798,1758
thedailystar_259.txt,3357,1630
thedailystar_26.txt,3557,1771
thedailystar_260.txt,2442,1157
thedailystar_27.txt,3020,1588
thedailystar_28.txt,3020,1588
thedailystar_29.txt,3533,1739
thedailystar_30.txt,3533,1739
thedailystar_31.txt,2485,1293
thedailystar_32.txt,2485,1293
thedailystar_33.txt,2575,1325
thedailystar_34.txt,4582,2116
thedailystar_35.txt,2748,1335
thedailystar_36.txt,3772,1954
thedailystar_37.txt,2675,1393
thedailystar_38.txt,4025,2016
thedailystar_39.txt,2780,1479
thedailystar_40.txt,3039,1461
thedailystar_41.txt,5242,2461
thedailystar_42.txt,2645,1357
thedailystar_43.txt,2649,1212
thedailystar_44.txt,2649,1212
thedailystar_45.txt,3678,1740
thedailystar_46.txt,2876,1500
thedailystar_47.txt,2724,1512
thedailystar_48.txt,2799,1393
thedailystar_49.txt,1980,961
thedailystar_50.txt,3219,1537
thedailystar_51.txt,7534,3486
thedailystar_52.txt,2663,1422
thedailystar_53.txt,2475,1232
thedailystar_54.txt,2475,1232
thedailystar_55.txt,3137,1481
thedailystar_56.txt,3137,1481
thedailystar_57.txt,3483,1669
thedailystar_58.txt,3483,1669
thedailystar_59.txt,3710,1792
thedailystar_60.txt,3710,1792
thedailystar_61.txt,3040,1522
thedailystar_62.txt,3040,1522
thedailystar_63.txt,3927,1881
thedailystar_64.txt,3927,1881
thedailystar_65.txt,2674,1382
thedailystar_66.txt,2674,1382
thedailystar_67.txt,2758,1344
thedailystar_68.txt,2758,1344
thedailystar_69.txt,2652,1290
thedailystar_70.txt,2652,1290
thedailystar_71.txt,868,533
thedailystar_72.txt,868,533
thedailystar_73.txt,2423,1222
thedailystar_74.txt,2423,1222
thedailystar_75.txt,3184,1589
thedailystar_76.txt,3184,1589
thedailystar_77.txt,3207,1615
thedailystar_78.txt,3207,1615
thedailystar_79.txt,2967,1496
thedailystar_8.txt,1444,662
thedailystar_80.txt,2967,1496
thedailystar_81.txt,2923,1548
thedailystar_82.txt,2923,1548
thedailystar_83.txt,2743,1301
thedailystar_84.txt,2743,1301
thedailystar_85.txt,3316,1623
thedailystar_86.txt,5828,2625
thedailystar_87.txt,3385,1799
thedailystar_88.txt,2808,1474
thedailystar_89.txt,8624,3947
thedailystar_9.txt,1493,703
thedailystar_90.txt,2772,1432
thedailystar_91.txt,2428,1254
thedailystar_92.txt,3029,1459
thedailystar_93.txt,2488,1317
thedailystar_94.txt,3326,1737
thedailystar_95.txt,2398,1220
thedailystar_96.txt,3877,1940
thedailystar_97.txt,3877,1940
thedailystar_98.txt,2380,1199
thedailystar_99.txt,2380,1199
theguardian_0.txt,3103,1494
theguardian_1.txt,16135,5469
theguardian_10.txt,3574,1666
theguardian_100.txt,4361,2142
theguardian_1000.txt,6775,2842
theguardian_1001.txt,3236,1543
theguardian_1002.txt,7363,3379
theguardian_1003.txt,5043,2379
theguardian_1005.txt,6792,3231
theguardian_1007.txt,5350,2645
theguardian_1008.txt,5227,2487
theguardian_1009.txt,4722,2241
theguardian_101.txt,4361,2142
theguardian_1010.txt,8212,3764
theguardian_1011.txt,5847,2717
theguardian_1012.txt,6353,2878
theguardian_1013.txt,4007,1770
theguardian_1014.txt,3147,1556
theguardian_1016.txt,6538,3047
theguardian_1017.txt,7447,3480
theguardian_1019.txt,13501,5817
theguardian_102.txt,4961,2343
theguardian_1020.txt,6801,3248
theguardian_1021.txt,8778,4342
theguardian_1022.txt,10499,4815
theguardian_1023.txt,5436,2665
theguardian_1024.txt,7420,3356
theguardian_1025.txt,5057,2381
theguardian_1026.txt,5057,2381
theguardian_1027.txt,6330,3154
theguardian_1028.txt,6330,3154
theguardian_1029.txt,4088,2193
theguardian_103.txt,4961,2343
theguardian_1030.txt,1741,988
theguardian_1032.txt,4826,2345
theguardian_1033.txt,7232,3462
theguardian_1034.txt,5506,2684
theguardian_1035.txt,5759,2878
theguardian_1036.txt,2237,1167
theguardian_1037.txt,5727,2899
theguardian_1038.txt,5727,2899
theguardian_1039.txt,4822,2298
theguardian_104.txt,3315,1529
theguardian_1040.txt,4822,2298
theguardian_1041.txt,6938,3470
theguardian_1042.txt,6654,3386
theguardian_1043.txt,6654,3386
theguardian_1044.txt,25311,10329
theguardian_1045.txt,25311,10329
theguardian_1046.txt,5274,2734
theguardian_1047.txt,5937,2994
theguardian_1048.txt,5937,2994
theguardian_1049.txt,6510,3109
theguardian_105.txt,3315,1529
theguardian_1050.txt,6510,3109
theguardian_1051.txt,1825,1002
theguardian_1052.txt,6026,2848
theguardian_1053.txt,5325,2735
theguardian_1054.txt,5325,2735
theguardian_1055.txt,17252,7488
theguardian_1056.txt,17252,7488
theguardian_1057.txt,18309,7924
theguardian_1058.txt,5338,2496
theguardian_1059.txt,5338,2496
theguardian_106.txt,2744,1365
theguardian_1060.txt,4037,1936
theguardian_1061.txt,8843,4299
theguardian_1062.txt,5269,2417
theguardian_1063.txt,1529,887
theguardian_1064.txt,5045,2536
theguardian_1065.txt,8894,4369
theguardian_1066.txt,8894,4369
theguardian_1067.txt,1836,1049
theguardian_1068.txt,1836,1049
theguardian_1069.txt,50375,21273
theguardian_107.txt,5255,2438
theguardian_1070.txt,9796,3985
theguardian_1071.txt,2240,1246
theguardian_1072.txt,1918,1000
theguardian_1073.txt,1918,1000
theguardian_1074.txt,4215,2246
theguardian_1075.txt,4772,2352
theguardian_1076.txt,4772,2352
theguardian_1077.txt,10798,4288
theguardian_1078.txt,2077,1170
theguardian_1079.txt,17067,6585
theguardian_108.txt,14079,6115
theguardian_1080.txt,17067,6585
theguardian_1081.txt,10192,4729
theguardian_1082.txt,10192,4729
theguardian_1083.txt,1917,1006
theguardian_1084.txt,1917,1006
theguardian_1085.txt,9963,4547
theguardian_1086.txt,604,414
theguardian_1087.txt,587,416
theguardian_1088.txt,552,371
theguardian_1092.txt,5449,2524
theguardian_1093.txt,8297,3844
theguardian_1094.txt,13029,5096
theguardian_1095.txt,583,398
theguardian_1097.txt,529,350
theguardian_1098.txt,4469,2122
theguardian_1099.txt,4977,2205
theguardian_11.txt,4403,1955
theguardian_1100.txt,6288,2804
theguardian_1101.txt,870,529
theguardian_1102.txt,5304,2656
theguardian_1103.txt,5304,2656
theguardian_1104.txt,5464,2739
theguardian_1105.txt,2695,1362
theguardian_1106.txt,5402,2390
theguardian_1108.txt,578,386
theguardian_1109.txt,9328,4243
theguardian_1110.txt,6215,2949
theguardian_1111.txt,3598,1790
theguardian_1112.txt,3383,1655
theguardian_1113.txt,2994,1519
theguardian_1114.txt,3441,1625
theguardian_1115.txt,4215,2050
theguardian_1116.txt,7371,3410
theguardian_1117.txt,5570,2625
theguardian_1118.txt,4936,2391
theguardian_1119.txt,4751,2382
theguardian_1120.txt,5084,2447
theguardian_1121.txt,5061,2393
theguardian_1122.txt,4993,2348
theguardian_1123.txt,2593,1278
theguardian_1124.txt,1616,956
theguardian_1125.txt,4738,2045
theguardian_1126.txt,3837,1805
theguardian_1127.txt,6451,2969
theguardian_1128.txt,4298,2099
theguardian_1129.txt,3700,1759
theguardian_1130.txt,3847,1794
theguardian_1131.txt,8670,3879
theguardian_1132.txt,5559,2464
theguardian_1133.txt,1595,978
theguardian_1134.txt,4243,2021
theguardian_1135.txt,31602,12747
theguardian_1136.txt,4312,2056
theguardian_1137.txt,3675,1918
theguardian_1138.txt,2279,1191
theguardian_1139.txt,2279,1191
theguardian_1140.txt,5676,2238
theguardian_1141.txt,5676,2238
theguardian_1142.txt,3309,1711
theguardian_1143.txt,3309,1711
theguardian_1144.txt,1571,866
theguardian_1145.txt,5206,2427
theguardian_1146.txt,5206,2427
theguardian_1147.txt,2186,1079
theguardian_1148.txt,2186,1079
theguardian_1149.txt,3945,2013
theguardian_1150.txt,3945,2013
theguardian_1151.txt,5661,2575
theguardian_1152.txt,5276,2648
theguardian_1153.txt,5276,2648
theguardian_1154.txt,6042,2892
theguardian_1155.txt,8878,4167
theguardian_1156.txt,8878,4167
theguardian_1157.txt,1443,799
theguardian_1158.txt,3699,1905
theguardian_1159.txt,3699,1905
theguardian_1160.txt,1235,716
theguardian_1161.txt,1235,716
theguardian_1163.txt,4332,2063
theguardian_1164.txt,13019,5883
theguardian_1165.txt,13019,5883
theguardian_1166.txt,1724,954
theguardian_1167.txt,8319,3805
theguardian_1168.txt,8319,3805
theguardian_1169.txt,1968,1079
theguardian_1170.txt,5823,2844
theguardian_1171.txt,7274,3119
theguardian_1172.txt,8994,4273
theguardian_1173.txt,2684,1344
theguardian_1174.txt,8018,3686
theguardian_1175.txt,2342,1333
theguardian_1176.txt,2342,1333
theguardian_1177.txt,13964,6439
theguardian_1178.txt,2390,1309
theguardian_1179.txt,2466,1429
theguardian_1180.txt,2466,1429
theguardian_1181.txt,2351,1237
theguardian_1182.txt,2351,1237
theguardian_1183.txt,3905,2021
theguardian_1184.txt,3905,2021
theguardian_1185.txt,3577,1946
theguardian_1186.txt,3639,1928
theguardian_1187.txt,3639,1928
theguardian_1188.txt,2430,1346
theguardian_1189.txt,2430,1346
theguardian_119.txt,1192,674
theguardian_1190.txt,2472,1411
theguardian_1191.txt,2472,1411
theguardian_1192.txt,6002,2870
theguardian_1193.txt,6002,2870
theguardian_1194.txt,6344,3014
theguardian_1195.txt,6344,3014
theguardian_1196.txt,4982,2547
theguardian_1197.txt,3424,1718
theguardian_1198.txt,5835,2744
theguardian_1199.txt,10904,4990
theguardian_12.txt,5000,2306
theguardian_120.txt,829,508
theguardian_1200.txt,10904,4990
theguardian_1201.txt,3431,1675
theguardian_1202.txt,3815,1926
theguardian_1203.txt,3815,1926
theguardian_1204.txt,2555,1466
theguardian_1208.txt,667,455
theguardian_121.txt,1628,784
theguardian_1212.txt,4428,2071
theguardian_1213.txt,9578,4510
theguardian_1214.txt,4161,1990
theguardian_1215.txt,3482,1921
theguardian_1216.txt,3482,1921
theguardian_1217.txt,7757,3557
theguardian_1218.txt,3556,1741
theguardian_1219.txt,9111,4024
theguardian_122.txt,9865,4541
theguardian_1220.txt,9111,4024
theguardian_1221.txt,4283,2118
theguardian_1222.txt,3834,1989
theguardian_1223.txt,4778,2388
theguardian_1225.txt,2113,1104
theguardian_1226.txt,1887,1062
theguardian_1227.txt,4672,2293
theguardian_1228.txt,3099,1553
theguardian_1229.txt,2949,1498
theguardian_123.txt,6202,2890
theguardian_1230.txt,7537,3527
theguardian_1231.txt,7621,3441
theguardian_1232.txt,3784,1869
theguardian_1233.txt,6303,3037
